alert_count,alert_rate,dataset,evaluated_count,f1,fn,fnr,fp,fpr,fusion_if_weight,fusion_z_weight,negative_count,positive_count,pr_auc,precision,recall,roc_auc,scope,selection_status,target_early_end_cycle,target_training_quantile,threshold,threshold_source,tn,tp,training_derived_remaining_cycle_horizon
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.3266208791208791,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.3313186813186813,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.3360164835164835,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.3407142857142857,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.3454120879120879,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.3501098901098901,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.35480769230769227,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.35950549450549446,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.36420329670329665,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.36890109890109885,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.37359890109890104,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.3782967032967033,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.3829945054945055,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.38769230769230767,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.39239010989010986,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.39708791208791205,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.40178571428571425,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.40648351648351644,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.41118131868131863,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.4158791208791208,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.420576923076923,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.42527472527472526,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.42997252747252745,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.43467032967032965,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.43936813186813184,validation_fine_grid,6,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.44406593406593403,validation_fine_grid,6,5,138.0
